"Year","Month","State","Illnesses","setting_new","Etiology_new"
2012,1,"Wisconsin",28,"restaurant","Norovirus"
2012,7,"Wisconsin",7,"restaurant","Norovirus"
2012,9,"Wisconsin",33,"caterer","Norovirus"
2012,2,"Wisconsin",9,"private residence","Norovirus"
2012,1,"Wisconsin",8,"other","Campylobacter"
2012,3,"Wisconsin",28,"caterer","Norovirus"
2012,7,"Colorado",2,"private residence","Escherichia"
2012,10,"Wisconsin",17,"private residence","Other"
2012,11,"Wisconsin",8,"restaurant","Other"
2012,12,"Wisconsin",14,"caterer","Norovirus"
2013,3,"Wisconsin",22,"restaurant","Norovirus"
2012,4,"Wisconsin",46,"caterer","Norovirus"
2012,11,"Colorado",4,"school","Campylobacter"
2012,4,"Colorado",8,"caterer","Norovirus"
2012,4,"Wisconsin",11,"restaurant","Norovirus"
2013,2,"Colorado",3,"restaurant","Other"
2013,1,"Colorado",8,"restaurant","Norovirus"
2013,3,"Minnesota",22,"other","Norovirus"
2013,2,"New York",10,"restaurant","Campylobacter"
2011,9,"Utah",8,"prison","Other"
2013,1,"Indiana",10,"prison","Other"
2009,6,"Multistate",18,"private residence","Other"
2012,12,"Colorado",9,"prison","Salmonella"
2013,3,"Rhode Island",7,"caterer","Norovirus"
2013,3,"New York",2,"restaurant","Other"
2012,12,"Colorado",27,"restaurant","Norovirus"
2012,8,"California",29,"restaurant","Salmonella"
2013,3,"Ohio",34,"restaurant","Norovirus"
2012,12,"Texas",7,"school","Other"
2013,1,"Alaska",29,"other","Campylobacter"
2013,2,"Virginia",42,"other","Norovirus"
2013,3,"Minnesota",5,"private residence","Other"
2012,12,"Multistate",14,"other","Salmonella"
2011,12,"Multistate",29,"restaurant","Escherichia"
2013,1,"Connecticut",7,"other","Campylobacter"
2013,3,"Connecticut",20,"private residence","Norovirus"
2012,10,"Virginia",15,"restaurant","Norovirus"
2013,3,"Florida",7,"restaurant","Norovirus"
2010,1,"Florida",12,"private residence","Norovirus"
2012,6,"Multistate",6,"restaurant","Campylobacter"
2013,2,"Ohio",2,"private residence","Campylobacter"
2013,3,"Tennessee",12,"restaurant","Other"
2013,3,"Tennessee",14,"restaurant","Other"
2013,3,"Tennessee",29,"caterer","Other"
2013,3,"Oregon",16,"caterer","Norovirus"
2012,5,"Virginia",24,"restaurant","Norovirus"
2013,3,"New York",6,"restaurant","Norovirus"
2013,3,"New York",34,"restaurant","Norovirus"
2013,3,"Ohio",17,"caterer","Other"
2013,3,"Iowa",3,"restaurant","Salmonella"
2011,9,"Multistate",23,"restaurant","Salmonella"
2013,3,"Maryland",12,"caterer","Norovirus"
2013,3,"Virginia",14,"restaurant","Campylobacter"
2013,3,"Ohio",3,"restaurant","Norovirus"
2012,1,"Multistate",21,"private residence","Escherichia"
2013,4,"Minnesota",12,"restaurant","Norovirus"
2012,12,"Washington",2,"restaurant","Norovirus"
2013,3,"Ohio",6,"restaurant","Norovirus"
2012,6,"Pennsylvania",4,"restaurant","Campylobacter"
2012,10,"Ohio",4,"private residence","Other"
2012,11,"Virginia",6,"restaurant","Norovirus"
2013,5,"Virginia",4,"grocery","Other"
2012,10,"Virginia",9,"restaurant","Norovirus"
2013,3,"Michigan",6,"restaurant","Norovirus"
2012,11,"Puerto Rico",2,"restaurant","Other"
2012,5,"Multistate",28,"restaurant","Other"
2012,12,"Pennsylvania",7,"caterer","Salmonella"
2013,1,"Michigan",14,"restaurant","Salmonella"
2013,4,"Ohio",2,"restaurant","Norovirus"
2013,1,"Montana",3,"restaurant","Other"
2013,4,"Oregon",8,"restaurant","Norovirus"
2013,1,"Montana",29,"other","Norovirus"
2012,7,"Multistate",16,"private residence","Salmonella"
2012,10,"Multistate",33,"private residence","Escherichia"
2012,12,"Multistate",22,"restaurant","Salmonella"
2012,7,"Multistate",24,"private residence","Salmonella"
2012,7,"Multistate",19,"private residence","Salmonella"
2013,4,"New York",20,"restaurant","Campylobacter"
2013,2,"Illinois",9,"private residence","Other"
2012,6,"Puerto Rico",6,"private residence","Other"
2012,5,"Wisconsin",21,"private residence","Salmonella"
2012,12,"Wisconsin",17,"grocery","Escherichia"
2013,4,"Minnesota",28,"prison","Other"
2012,7,"Multistate",33,"private residence","Salmonella"
2013,3,"Michigan",22,"restaurant","Norovirus"
2013,3,"Georgia",5,"school","Salmonella"
2012,1,"Maryland",6,"other","Other"
2013,3,"New York",9,"restaurant","Norovirus"
2013,3,"New York",5,"restaurant","Other"
2012,3,"Multistate",23,"grocery","Other"
2013,3,"Georgia",7,"grocery","Norovirus"
2013,4,"Arizona",4,"restaurant","Norovirus"
2012,12,"California",2,"restaurant","Norovirus"
2012,11,"California",7,"other","Salmonella"
2013,3,"California",6,"private residence","Salmonella"
2012,6,"Multistate",42,"private residence","Salmonella"
2012,10,"Multistate",16,"restaurant","Escherichia"
2013,4,"Pennsylvania",35,"caterer","Salmonella"
2013,3,"Colorado",8,"restaurant","Norovirus"
2013,3,"Colorado",3,"restaurant","Norovirus"
2012,9,"Maryland",2,"private residence","Other"
2013,2,"Oklahoma",8,"restaurant","Salmonella"
2013,3,"Oklahoma",20,"restaurant","Salmonella"
2012,10,"Puerto Rico",3,"private residence","Other"
2012,11,"California",7,"restaurant","Norovirus"
2012,11,"California",4,"restaurant","Salmonella"
2013,3,"Minnesota",26,"private residence","Salmonella"
2013,2,"California",14,"restaurant","Norovirus"
2013,1,"California",35,"restaurant","Norovirus"
2013,4,"Ohio",3,"restaurant","Norovirus"
2013,4,"Minnesota",15,"restaurant","Norovirus"
2013,4,"Oregon",7,"restaurant","Norovirus"
2013,4,"Minnesota",7,"restaurant","Norovirus"
2013,3,"Pennsylvania",40,"caterer","Norovirus"
2013,3,"Montana",3,"private residence","Escherichia"
2013,4,"Kansas",26,"restaurant","Other"
2013,3,"Connecticut",9,"restaurant","Norovirus"
2013,4,"Connecticut",28,"caterer","Norovirus"
2013,4,"Minnesota",33,"restaurant","Other"
2013,4,"Connecticut",28,"other","Norovirus"
2013,3,"Georgia",22,"restaurant","Norovirus"
2013,5,"Minnesota",11,"caterer","Norovirus"
2013,5,"New York",6,"restaurant","Norovirus"
2013,5,"New York",3,"restaurant","Other"
2013,4,"Virginia",18,"restaurant","Salmonella"
2012,10,"California",8,"restaurant","Norovirus"
2012,9,"California",5,"restaurant","Norovirus"
2013,4,"California",2,"restaurant","Other"
2013,5,"Ohio",15,"restaurant","Norovirus"
2013,5,"Minnesota",7,"caterer","Norovirus"
2013,5,"Massachusetts",31,"restaurant","Norovirus"
2013,5,"New York",4,"grocery","Other"
2013,5,"New York",27,"restaurant","Other"
2013,4,"Pennsylvania",2,"restaurant","Other"
2013,5,"Tennessee",13,"other","Norovirus"
2013,3,"California",5,"restaurant","Norovirus"
2013,4,"Alaska",6,"private residence","Other"
2013,5,"Ohio",6,"restaurant","Salmonella"
2013,4,"Georgia",3,"restaurant","Salmonella"
2013,4,"Missouri",16,"private residence","Norovirus"
2013,5,"Virginia",35,"restaurant","Norovirus"
2013,5,"Minnesota",2,"restaurant","Other"
2013,5,"Montana",16,"private residence","Norovirus"
2012,7,"Multistate",14,"other","Salmonella"
2013,4,"Arizona",4,"restaurant","Norovirus"
2013,4,"Michigan",15,"caterer","Norovirus"
2013,5,"Louisiana",40,"caterer","Norovirus"
2013,5,"Louisiana",15,"caterer","Norovirus"
2013,5,"Rhode Island",2,"restaurant","Campylobacter"
2012,8,"Florida",4,"private residence","Other"
2012,8,"Florida",3,"restaurant","Other"
2013,5,"Arizona",2,"restaurant","Norovirus"
2013,5,"Arizona",3,"restaurant","Norovirus"
2013,1,"Maryland",16,"caterer","Norovirus"
2013,2,"Wisconsin",16,"other","Norovirus"
2013,3,"Maryland",48,"caterer","Norovirus"
2013,3,"South Carolina",10,"restaurant","Norovirus"
2013,4,"Florida",3,"restaurant","Other"
2013,3,"Maryland",17,"restaurant","Norovirus"
2013,5,"Massachusetts",46,"school","Salmonella"
2013,5,"Illinois",8,"grocery","Salmonella"
2013,3,"Michigan",13,"restaurant","Norovirus"
2013,3,"Rhode Island",21,"other","Norovirus"
2013,5,"Oregon",28,"restaurant","Norovirus"
2013,2,"Michigan",12,"school","Salmonella"
2013,6,"Illinois",9,"restaurant","Norovirus"
2013,6,"Kansas",24,"restaurant","Other"
2013,3,"Arizona",16,"restaurant","Salmonella"
2013,6,"Ohio",7,"caterer","Other"
2013,1,"New Mexico",13,"other","Norovirus"
2013,2,"New Mexico",31,"caterer","Norovirus"
2012,12,"North Carolina",9,"restaurant","Salmonella"
2013,5,"Georgia",19,"restaurant","Escherichia"
2013,4,"Colorado",16,"caterer","Other"
2013,4,"New Mexico",17,"other","Norovirus"
2012,1,"Virginia",12,"private residence","Norovirus"
2013,6,"Maryland",9,"restaurant","Salmonella"
2013,4,"New Mexico",30,"private residence","Norovirus"
2013,2,"California",45,"private residence","Norovirus"
2013,5,"Michigan",8,"restaurant","Other"
2013,6,"Ohio",2,"restaurant","Norovirus"
2013,2,"California",3,"restaurant","Norovirus"
2013,5,"Tennessee",10,"restaurant","Salmonella"
2013,5,"Tennessee",5,"caterer","Salmonella"
2013,6,"Kansas",28,"restaurant","Norovirus"
2013,4,"Illinois",9,"restaurant","Salmonella"
2013,3,"North Carolina",27,"restaurant","Norovirus"
2013,4,"New Mexico",10,"restaurant","Norovirus"
2013,6,"Pennsylvania",25,"other","Other"
2013,4,"Michigan",20,"caterer","Escherichia"
2013,5,"Pennsylvania",32,"restaurant","Other"
2013,5,"Maryland",2,"grocery","Salmonella"
2013,6,"Minnesota",6,"other","Campylobacter"
2012,10,"Multistate",2,"other","Other"
2013,5,"New York",11,"other","Salmonella"
2013,6,"Ohio",2,"other","Salmonella"
2013,6,"Maryland",7,"grocery","Norovirus"
2013,7,"Mississippi",3,"private residence","Other"
2013,5,"Ohio",2,"other","Salmonella"
2013,5,"California",6,"restaurant","Norovirus"
2013,6,"New York",25,"caterer","Norovirus"
2013,4,"Georgia",2,"restaurant","Norovirus"
2013,6,"Georgia",8,"caterer","Norovirus"
2013,6,"Missouri",6,"private residence","Escherichia"
2013,4,"North Carolina",26,"restaurant","Norovirus"
2013,6,"Ohio",7,"private residence","Salmonella"
2013,4,"South Carolina",17,"restaurant","Norovirus"
2013,4,"Pennsylvania",8,"other","Campylobacter"
2013,5,"Pennsylvania",27,"other","Other"
2013,6,"Massachusetts",30,"restaurant","Salmonella"
2013,7,"Oregon",3,"restaurant","Norovirus"
2013,6,"Kansas",4,"other","Salmonella"
2013,7,"Texas",19,"other","Norovirus"
2013,7,"Idaho",4,"private residence","Other"
2013,5,"Wyoming",28,"restaurant","Norovirus"
2013,7,"Ohio",9,"restaurant","Norovirus"
2013,6,"Iowa",31,"other","Salmonella"
2013,2,"Multistate",17,"private residence","Salmonella"
2013,7,"Ohio",2,"restaurant","Salmonella"
2013,7,"Florida",5,"restaurant","Other"
2013,7,"Massachusetts",13,"restaurant","Salmonella"
2013,1,"Wisconsin",12,"restaurant","Norovirus"
2013,7,"New York",4,"other","Salmonella"
2013,7,"New York",10,"caterer","Norovirus"
2013,7,"Texas",29,"caterer","Norovirus"
2013,7,"Minnesota",7,"restaurant","Salmonella"
2013,7,"Minnesota",4,"private residence","Salmonella"
2013,6,"Florida",3,"restaurant","Other"
2013,6,"Tennessee",7,"restaurant","Escherichia"
2013,6,"Tennessee",3,"other","Escherichia"
2013,4,"Multistate",14,"private residence","Escherichia"
2013,6,"Michigan",11,"restaurant","Salmonella"
2013,4,"California",2,"restaurant","Other"
2013,3,"California",43,"caterer","Norovirus"
2013,5,"California",5,"restaurant","Norovirus"
2013,6,"California",3,"restaurant","Norovirus"
2013,4,"Idaho",3,"private residence","Salmonella"
2013,7,"New York",2,"private residence","Other"
2013,7,"Ohio",4,"restaurant","Norovirus"
2013,6,"Florida",22,"restaurant","Norovirus"
2013,7,"Pennsylvania",7,"restaurant","Campylobacter"
2013,8,"Oregon",13,"restaurant","Norovirus"
2013,8,"New York",11,"other","Other"
2013,7,"Ohio",4,"restaurant","Campylobacter"
2013,7,"Rhode Island",16,"other","Salmonella"
2013,8,"Tennessee",48,"restaurant","Norovirus"
2013,5,"New York",5,"restaurant","Norovirus"
2013,5,"New Hampshire",15,"restaurant","Norovirus"
2013,4,"New Hampshire",34,"restaurant","Norovirus"
2012,10,"Washington",4,"restaurant","Norovirus"
2013,6,"Wisconsin",4,"restaurant","Other"
2013,7,"Oregon",8,"private residence","Salmonella"
2013,7,"Oregon",20,"restaurant","Salmonella"
2013,6,"New York",4,"restaurant","Other"
2013,7,"Illinois",2,"restaurant","Other"
2013,8,"Virginia",9,"restaurant","Salmonella"
2013,8,"Florida",6,"private residence","Other"
2013,4,"North Carolina",14,"restaurant","Norovirus"
2013,6,"Florida",6,"restaurant","Salmonella"
2013,8,"New York",2,"restaurant","Other"
2013,6,"Pennsylvania",4,"other","Salmonella"
2013,7,"Ohio",2,"restaurant","Norovirus"
2013,6,"Florida",2,"restaurant","Other"
2013,7,"Arkansas",4,"private residence","Other"
2013,5,"Arkansas",3,"private residence","Salmonella"
2013,8,"Louisiana",6,"restaurant","Norovirus"
2013,8,"Ohio",7,"other","Norovirus"
2012,12,"Multistate",35,"private residence","Escherichia"
2012,7,"Arizona",4,"prison","Other"
2009,1,"Washington",3,"private residence","Other"
2012,11,"Arizona",8,"prison","Other"
2013,8,"Oregon",22,"caterer","Norovirus"
2013,6,"Massachusetts",32,"restaurant","Norovirus"
2013,4,"Connecticut",2,"restaurant","Salmonella"
2013,7,"Connecticut",11,"restaurant","Salmonella"
2013,8,"New York",11,"restaurant","Other"
2013,8,"Kansas",34,"private residence","Norovirus"
2013,6,"Georgia",7,"private residence","Salmonella"
2013,8,"Minnesota",7,"restaurant","Escherichia"
2013,7,"Georgia",2,"restaurant","Other"
2013,7,"Georgia",10,"private residence","Salmonella"
2013,8,"Ohio",5,"restaurant","Salmonella"
2013,5,"Arkansas",36,"prison","Salmonella"
2013,7,"California",41,"caterer","Norovirus"
2013,3,"California",10,"restaurant","Norovirus"
2013,7,"Nebraska",10,"restaurant","Salmonella"
2013,9,"Ohio",3,"restaurant","Norovirus"
2013,7,"Ohio",6,"grocery","Campylobacter"
2013,9,"Ohio",7,"private residence","Salmonella"
2010,7,"Multistate",41,"restaurant","Salmonella"
2013,8,"Tennessee",7,"restaurant","Salmonella"
2013,8,"Tennessee",24,"school","Salmonella"
2013,8,"Illinois",7,"restaurant","Salmonella"
2013,6,"Michigan",4,"restaurant","Salmonella"
2013,6,"Arkansas",5,"private residence","Other"
2013,8,"Arkansas",2,"restaurant","Campylobacter"
2013,9,"Ohio",32,"restaurant","Salmonella"
2013,8,"Florida",2,"restaurant","Salmonella"
2013,8,"Ohio",5,"caterer","Salmonella"
2013,9,"New York",9,"restaurant","Other"
2013,9,"Pennsylvania",5,"restaurant","Other"
2013,7,"Alaska",8,"other","Salmonella"
2013,9,"South Carolina",11,"restaurant","Salmonella"
2013,4,"Pennsylvania",18,"restaurant","Norovirus"
2013,6,"Arizona",12,"restaurant","Salmonella"
2013,8,"Oregon",19,"restaurant","Norovirus"
2013,8,"Oregon",8,"private residence","Salmonella"
2013,9,"Oregon",6,"restaurant","Norovirus"
2013,9,"Connecticut",34,"caterer","Escherichia"
2013,9,"Missouri",14,"private residence","Salmonella"
2013,8,"Missouri",3,"restaurant","Escherichia"
2013,8,"Arizona",5,"restaurant","Salmonella"
2013,9,"Nebraska",11,"caterer","Norovirus"
2013,6,"California",7,"caterer","Norovirus"
2013,9,"Florida",2,"restaurant","Other"
2013,9,"South Carolina",40,"caterer","Norovirus"
2013,9,"Illinois",23,"restaurant","Salmonella"
2013,7,"Michigan",14,"caterer","Salmonella"
2013,5,"California",27,"school","Salmonella"
2013,6,"California",16,"restaurant","Norovirus"
2013,6,"California",15,"caterer","Norovirus"
2013,7,"Alabama",38,"other","Salmonella"
2013,5,"Minnesota",7,"private residence","Salmonella"
2013,9,"Louisiana",3,"restaurant","Other"
2013,5,"Illinois",10,"restaurant","Salmonella"
2013,9,"Ohio",2,"restaurant","Norovirus"
2013,8,"New York",2,"grocery","Other"
2013,8,"Pennsylvania",2,"restaurant","Campylobacter"
2013,9,"Pennsylvania",4,"prison","Salmonella"
2013,7,"California",2,"restaurant","Salmonella"
2013,9,"Pennsylvania",13,"other","Other"
2013,6,"California",11,"private residence","Other"
2013,6,"Florida",13,"caterer","Norovirus"
2013,10,"Alabama",50,"other","Salmonella"
2013,8,"Iowa",4,"other","Salmonella"
2013,8,"Florida",2,"other","Other"
2013,10,"Minnesota",10,"private residence","Norovirus"
2013,8,"South Carolina",2,"restaurant","Salmonella"
2013,6,"California",7,"restaurant","Norovirus"
2013,10,"Connecticut",34,"caterer","Norovirus"
2013,9,"Ohio",8,"other","Other"
2010,11,"Multistate",7,"restaurant","Salmonella"
2013,10,"Tennessee",13,"restaurant","Norovirus"
2012,12,"Multistate",15,"private residence","Salmonella"
2013,8,"Maryland",4,"restaurant","Other"
2009,6,"Multistate",7,"restaurant","Salmonella"
2013,9,"Idaho",4,"grocery","Escherichia"
2013,10,"Florida",3,"restaurant","Other"
2013,10,"Rhode Island",8,"restaurant","Norovirus"
2013,10,"Minnesota",17,"caterer","Norovirus"
2013,8,"Utah",26,"other","Campylobacter"
2013,8,"California",16,"caterer","Other"
2013,10,"Illinois",8,"restaurant","Norovirus"
2013,10,"Ohio",3,"restaurant","Salmonella"
2013,9,"Georgia",2,"private residence","Escherichia"
2013,9,"Massachusetts",4,"other","Salmonella"
2013,11,"Minnesota",5,"restaurant","Norovirus"
2013,10,"Alaska",3,"restaurant","Other"
2013,9,"New York",31,"restaurant","Norovirus"
2013,10,"Tennessee",9,"other","Escherichia"
2013,8,"Tennessee",4,"restaurant","Salmonella"
2013,10,"Tennessee",3,"restaurant","Salmonella"
2013,9,"Georgia",6,"private residence","Salmonella"
2012,9,"California",10,"restaurant","Salmonella"
2013,6,"California",9,"restaurant","Norovirus"
2013,7,"Michigan",15,"restaurant","Salmonella"
2013,11,"Ohio",7,"restaurant","Norovirus"
2013,8,"Arkansas",11,"caterer","Salmonella"
2013,9,"Arkansas",4,"private residence","Salmonella"
2013,10,"Iowa",10,"private residence","Other"
2013,7,"California",14,"restaurant","Salmonella"
2013,8,"California",2,"restaurant","Other"
2013,8,"California",3,"restaurant","Other"
2013,8,"California",9,"restaurant","Norovirus"
2013,8,"California",5,"restaurant","Salmonella"
2013,8,"Pennsylvania",9,"other","Salmonella"
2013,8,"California",5,"restaurant","Other"
2013,11,"Florida",4,"restaurant","Norovirus"
2013,9,"Massachusetts",13,"other","Salmonella"
2013,11,"Minnesota",19,"restaurant","Norovirus"
2013,10,"Pennsylvania",10,"other","Salmonella"
2013,10,"Ohio",9,"other","Campylobacter"
2013,11,"Minnesota",4,"restaurant","Norovirus"
2013,11,"New York",19,"school","Other"
2013,10,"New York",3,"restaurant","Campylobacter"
2013,10,"Connecticut",32,"caterer","Norovirus"
2013,10,"California",3,"restaurant","Norovirus"
2013,11,"Missouri",20,"restaurant","Norovirus"
2013,11,"Rhode Island",2,"private residence","Other"
2013,11,"Ohio",6,"restaurant","Norovirus"
2013,11,"Illinois",6,"restaurant","Norovirus"
2013,10,"Pennsylvania",24,"restaurant","Escherichia"
2013,6,"California",16,"restaurant","Norovirus"
2013,12,"Minnesota",4,"caterer","Norovirus"
2013,2,"Indiana",2,"private residence","Other"
2013,11,"Ohio",16,"restaurant","Norovirus"
2013,11,"Missouri",7,"private residence","Salmonella"
2013,10,"Ohio",2,"restaurant","Salmonella"
2013,11,"Tennessee",24,"prison","Salmonella"
2013,12,"Ohio",43,"restaurant","Norovirus"
2013,12,"Virginia",3,"restaurant","Other"
2013,12,"Virginia",30,"caterer","Norovirus"
2013,9,"Florida",7,"grocery","Escherichia"
2013,8,"Pennsylvania",15,"restaurant","Escherichia"
2013,7,"Colorado",6,"private residence","Norovirus"
2013,12,"Ohio",5,"restaurant","Norovirus"
2013,3,"Iowa",3,"other","Salmonella"
2013,11,"North Dakota",5,"restaurant","Norovirus"
2013,1,"California",47,"restaurant","Norovirus"
2013,12,"New York",11,"restaurant","Norovirus"
2013,12,"Minnesota",4,"restaurant","Norovirus"
2013,7,"Colorado",4,"prison","Campylobacter"
2013,12,"Minnesota",6,"restaurant","Norovirus"
2013,11,"South Carolina",23,"school","Other"
2013,11,"Ohio",2,"private residence","Salmonella"
2013,12,"Tennessee",7,"restaurant","Norovirus"
2013,12,"Ohio",6,"restaurant","Norovirus"
2013,9,"Oregon",5,"private residence","Other"
